x1,x2,x3
-0.274326064,0.161621314,0.363951494
0.152188291,0.137274479,-0.532674154
0.309955765,0.751163114,0.319022894
-0.11316338,0.712841703,-0.235909816
-0.272674418,0.745679622,0.32398762
0.117529574,0.337544817,0.061293397
-0.118260899,0.06245681,-0.191498426
0.021347846,0.475089861,0.436083583
0.158596676,0.454802839,-0.310269716
0.015588457,0.773796319,0.103103243
-0.028036903,0.029857872,0.148157474
-0.152238465,0.409717983,-0.110977267
0.004208516,0.11392539,0.523458989
-0.132698662,0.456543826,-0.420811217
-0.13128131,0.437644545,0.186336802
0.172181848,0.624145918,-0.081412286
0.186899937,0.539274133,0.218730779
-0.029713512,0.235150043,0.302792225
0.112694682,0.70806972,0.473192266
-0.236120162,0.777670055,0.078035094
-0.035961264,0.279702922,-0.282753245
-0.045125204,0.702609951,0.311038053
0.093717379,0.669743624,-0.306365044
-0.145884797,0.585561313,0.017512478
-0.012247553,0.294112417,-0.495421155
-0.171586722,0.541662672,0.371370752
0.124439734,0.316234387,-0.152407443
0.14958722,0.330932467,0.26590135
0.021913667,0.766154531,-0.096194445
0.137461735,0.220336809,-0.354116783
0.103083224,0.172489667,0.162312878
-0.188602246,0.624644845,0.20052063
-0.188040189,0.541962991,-0.260058505
-0.067204752,0.340883369,0.038343193
-0.135292058,0.357283688,0.391831122
0.028475271,0.541502276,-0.420419931
0.155344114,0.510914672,0.050409637
0.035639212,0.458954012,0.240824865
0.105802069,0.697981152,0.233399386
0.197586602,0.471225633,-0.147862054
0.210218335,0.627181457,0.362641964
-0.105516598,0.620710553,-0.375675902
-0.118316568,0.190381971,0.430177878
-0.046550412,0.620553235,0.445590353
-0.182135676,0.266775634,0.271645384
-0.143675789,0.393776605,-0.278453241
0.124978308,0.66115462,0.076780297
-0.119823256,0.706990973,-0.082770717
-0.026384842,0.325167627,-0.123896089
0.061598872,0.592459986,0.342944639
0.024920141,0.069611185,0.011810091
0.05564648,0.394459114,-0.403457204
-0.053975506,0.56534997,0.176707738
-0.093901314,0.122733078,0.237671321
0.035943494,0.357623845,0.352628832
-0.186602266,0.58087848,-0.122852799
-0.095608198,0.73907494,0.184398053
-0.285378082,0.818035079,0.203821628
-0.017485922,0.149513262,-0.235319173
0.166459552,0.579629943,-0.228572416
0.243510603,0.73431832,0.440778258
-0.041659239,0.340587529,0.216762581
-0.142554472,0.452753685,0.051544073
0.142141217,0.425025643,0.161944345
0.072866646,0.125459448,-0.424218326
0.028722901,0.187476773,0.413762686
-0.179203639,0.672868675,0.396457275
0.009388627,0.765685438,-0.242671874
0.254830274,0.65312761,0.231996649
-0.100015153,0.705093893,0.056186933
0.155024208,0.400686729,-0.045487973
0.152276358,0.325697756,-0.282972231
0.119103554,0.696718796,-0.18393728
0.022014985,0.394896617,0.121955154
-0.066057602,0.355293299,-0.379088772
0.067679463,0.291963169,0.180000598
-0.005938913,0.448979425,-0.497399932
-0.071457011,0.42725091,0.300540857
0.101588029,0.03154181,-0.497003132
-0.101372666,0.47089045,0.44122926
0.009930142,0.781422292,0.227071777
-0.024537163,0.699043462,-0.335490771
0.071265581,0.574956893,0.22547569
0.069447493,0.318130596,-0.046186733
0.125075414,0.565490205,-0.359177851
0.102001233,0.71648992,-0.020692531
-0.153474042,0.533209881,0.257757411
0.071576075,0.604487978,0.456064912
0.048604696,0.29067994,-0.356154622
0.102567893,0.229262186,0.268012427
-0.252826326,0.71325763,0.165878859
-0.078910006,0.079404801,-0.292920615
-0.140210412,0.632963102,0.302256902
-0.045788142,0.295947361,0.392298452
-0.161970997,0.373121338,0.274617743
-0.164061415,0.499231921,-0.052761335
0.039603631,0.321567859,-0.217682124
-0.183457157,0.653930191,0.097255325
-0.02025886,0.760146967,0.004267988
-0.144569241,0.467737164,-0.199230564
-0.095396413,0.331584067,-0.210092678
0.062043001,0.48497176,0.337749158
-0.140418003,0.556407338,0.121723378
0.153589615,0.404723948,-0.217592503
0.184601478,0.526046895,-0.054228201
-0.105851472,0.351700898,0.136646339
-0.104939824,0.196367076,-0.259643088
-0.079424147,0.541820889,-0.433656676
-0.163178068,0.532757079,-0.356735932
-0.10402192,0.334225195,-0.061130211
0.142107582,0.620694295,0.171664996
-0.154474347,0.634192512,-0.281050919
-0.130586268,0.256880041,0.355533342
-0.051587383,0.756691752,-0.161221698
