x1,x2,x3
-0.1495997,0.426637723,0.760553625
-1.4e-7,0.547165472,-0.477977528
0.134143961,0.002154312,0.1201752
0.297553335,0.785063928,0.218316043
-0.309997336,0.695106531,0.128518921
-0.099078719,0.004894704,-0.386623631
0.17320685,0.434342685,-0.064111587
0.003584873,0.051249362,0.553572376
0.010021051,0.489477173,0.359116455
-0.025649518,0.776009311,-0.142206065
-0.176851582,0.435876614,-0.175323417
-0.139126837,0.237756486,0.150761552
-0.12233753,0.795933967,0.38824905
0.119594833,0.252160255,-0.343527881
0.163618852,0.437245657,0.794799607
0.141856958,0.293196606,0.186919234
0.025667378,0.774594505,0.134915484
0.161029531,0.622974358,-0.269342179
0.031781225,0.320874292,0.586513384
0.131285652,0.722163764,0.417634669
0.218390468,0.539699735,0.201157
0.131530623,0.004429984,-0.270589933
-0.165272935,0.482438428,0.080204565
-0.093057026,0.002983074,0.236595751
-0.109868306,0.332238885,-0.3919957
2.253e-6,0.566293435,0.593427417
-0.140130755,0.641369697,-0.310693351
0.153265042,0.661202757,-0.037132116
-0.033123841,0.32309159,-0.040022512
-0.179931963,0.592179663,0.289696098
-0.178440426,0.627763807,-0.082251631
0.150142287,0.450148719,-0.375871387
-0.062056014,0.173853609,-0.288549162
-0.026516978,0.380014078,0.208345715
-0.271638444,0.807360357,0.275258023
-0.123568079,0.668257572,0.091645242
0.020134475,0.734548309,-0.319706746
-0.119027059,0.627372343,0.464929072
-0.115017168,0.425719672,0.574101416
0.088414682,0.313683307,-0.17687104
0.096795257,0.658146427,0.254999124
0.054653471,0.150239611,0.152419076
0.09676207,0.467136064,0.501067261
-0.147780784,0.493287891,-0.389299884
-0.001676152,0.221407882,-0.45092826
-0.079842602,0.716235414,0.248722697
-0.076503521,0.311937646,-0.198267792
0.165293545,0.4318484,0.095167724
0.183194365,0.474306474,-0.221316339
0.059331413,0.094997493,-0.377464842
1.31e-7,0.720576107,0.504621567
0.121962065,0.434138953,0.263096703
-0.106376286,0.091165047,0.10996722
-0.018493204,0.183024955,0.630745729
1.66e-7,0.394378932,-0.479164567
0.138873866,0.633250389,0.111750085
-0.154719951,0.448865508,0.247005647
0.20416982,0.819637307,0.330081114
0.136747011,0.409281796,0.650373939
0.288170221,0.661193604,0.136657721
-0.061076392,0.009025936,-0.245606841
0.042105053,0.353113626,0.082527955
-0.040898311,0.750536311,0.004351034
0.239655522,0.675343268,0.294104353
0.102740148,0.730180157,-0.189904579
0.118071245,0.581101246,0.385383877
0.08430544,0.630338265,-0.393807769
-0.153618744,0.396724435,-0.032741049
0.019312805,0.760252568,0.3377575
0.104519712,0.317073915,-0.037631246
1.616e-6,0.438896298,0.646531187
-0.234623425,0.586933494,0.162327606
-0.002615006,0.30133656,-0.31445373
-0.07435354,0.498322259,0.468238425
0.091046465,0.62297324,0.510216862
0.196723575,0.593072563,-0.14343775
-0.1963355,0.561328865,-0.214619802
-0.126783548,0.707238018,-0.191240435
0.072630534,0.013423886,0.235374372
-0.101328958,0.336246488,0.071048676
-0.047993265,0.636272344,-0.399625101
0.170471018,0.538692393,0.026148543
-0.066594064,0.540734569,0.263645019
-0.211276127,0.71352248,0.336069061
-0.161471387,0.404959407,-0.297561299
0.152594232,0.366822569,-0.280611788
-0.195882203,0.508125499,-0.08027817
0.083655485,0.721384258,0.040125705
0.066594064,0.540734569,0.263646172
0.087705655,0.349800885,-0.400323351
-0.262362978,0.671011727,0.239029392
-0.135614905,0.334741205,0.215669483
0.061137962,0.751138425,-0.069583217
-0.004337235,0.412691827,0.500062225
-0.104686257,0.563371006,0.370886241
0.067190117,0.16416715,-0.287754705
-0.127833229,0.276037546,-0.295768793
-0.106244308,0.676853162,0.351180233
0.030723632,0.002545812,-0.321233758
-0.167307076,0.578988155,0.023963385
-0.045027693,0.001183616,0.135707636
-0.059999341,0.107741469,-0.376355635
0.082045227,0.251071641,0.104887369
-0.068612748,0.161550371,0.186438445
-0.112099332,0.719678666,-0.070411979
0.093894032,0.522787952,-0.431549614
0.178907469,0.583294509,0.290735508
-0.137641011,0.642136696,0.199318591
-0.082816191,0.749226795,0.146594862
-0.052178854,0.759270378,-0.244873098
-0.149977453,0.002774731,0.148115027
0.16196704,0.551043717,-0.346094374
0.051480604,0.752681506,0.237894997
-0.121392003,0.328895228,-0.105405468
-0.049609707,0.295051015,0.152376736
0.028418669,0.528734677,0.453347019
-0.057242321,0.471740051,-0.437300642
-0.148247809,0.532968893,0.187911694
0.151264105,0.39515159,-0.156400374
0.118943499,0.010739563,-0.371843208
-0.091317531,0.726177131,0.459974807
0.01195868,0.455723403,0.263832751
-0.155298031,0.401905348,0.139265365
0.048160282,0.050544229,0.137954662
0.070421952,0.356145957,0.217561689
-0.12130501,0.396557278,0.669426306
-0.06407047,0.239709354,-0.363350671
-0.115234664,0.071048082,-0.302256917
0.110674536,0.705666361,-0.290629031
-0.172371224,0.511746179,-0.296056086
0.070038819,0.257874586,-0.25455498
0.106289756,0.717852833,0.165339326
-9.0e-9,0.318309023,-0.13651121
0.155158367,0.666431809,0.341909309
-0.306453336,0.767788068,0.191828854
0.135503869,0.337897129,0.100577697
-0.052312911,0.629338888,0.533812571
-0.208563193,0.81260422,0.346954017
0.129387734,0.087951901,0.170886552
-0.048527275,0.366491749,0.608429807
-0.012928014,0.344891265,-0.398103748
0.13311145,0.199847466,0.172668822
0.150332307,0.389576906,0.179629771
0.153776713,0.676473086,-0.131621013
0.194284206,0.526114457,-0.065010146
0.167217786,0.52775364,0.119497526
-0.01384583,0.77048046,0.426338972
0.058922412,0.481835161,0.585620519
-0.024823971,0.276830833,0.646341149
0.134585817,0.39469487,0.01556384
-0.06320267,0.502413422,0.567559459
-0.09168704,0.557023629,-0.428971803
0.245337835,0.630930038,0.211459301
-0.063717782,0.699879911,-0.329670192
0.064103081,0.437019008,-0.427142547
0.144153222,0.59858772,0.205568679
0.113189886,0.085846775,-0.305583422
-0.085854687,0.628111815,0.273512328
-0.143457242,0.660970449,-0.003851206
-0.061872648,0.070752755,0.18838099
-0.160078292,0.591186085,0.113588145
0.027810713,0.774623081,-0.213958162
0.134558342,0.800106421,0.378452726
0.007037121,0.312871697,-0.222833011
0.153824799,0.012336442,0.205032939
0.140906854,0.507814137,0.221129724
-0.072617137,0.482755484,0.38164872
0.260704267,0.762347319,0.301085877
0.090073254,0.512661925,0.340658166
-0.129275562,0.376458654,-0.224015509
-0.123460466,0.414896548,0.044524668
-0.124879918,0.413891477,-0.408813582
-0.162581747,0.637720406,-0.229440258
0.080901785,0.703281942,0.326590946
0.020707742,0.12988454,0.57798539
0.001378501,0.303692368,-0.469972662
-0.138482384,0.512764944,0.299076923
0.080544764,0.18179783,-0.368741046
-0.150901234,0.57273122,-0.36269476
0.063536355,0.749984572,0.459302896
0.196350381,0.468522294,-0.136510023
-0.031274803,0.774051919,0.206778634
-0.068932808,0.208796724,0.117781629
0.070608881,0.251428783,0.188719845
-0.033920551,0.061333013,-0.311725845
-0.06457711,0.749697279,0.352478326
0.036675387,0.401549341,0.571658623
0.065831013,0.553040095,0.545723174
0.030099432,0.237168119,0.593402195
0.310828404,0.743142712,0.149660379
-0.066955801,0.443876903,0.247307891
-0.170598088,0.469293835,-0.000674565
-0.024990516,0.333129479,0.041926945
0.120610175,0.645296009,0.439033692
0.115017168,0.425719672,0.574101416
0.169850599,0.480208554,-0.304312822
-0.055288789,0.255861073,-0.269038817
0.151949779,0.621405007,0.03383237
0.185404781,0.743769977,0.353911507
0.050820675,0.285167672,-0.371376148
-0.122411938,0.708172139,-0.270658612
-0.104622154,0.171626023,-0.357181909
0.27923354,0.708327803,0.227434727
0.191485406,0.561831383,-0.229231915
-0.110432988,0.330968285,-0.025366872
0.018202331,0.361855728,0.652467572
-0.139529777,0.316999507,0.139330621
0.047732853,0.31781681,0.152126054
0.056944828,0.013584161,-0.248457132
0.073668215,0.48173899,0.410464259
0.095653195,0.602970753,0.309025522
-0.210234481,0.549911628,0.233065514
0.021439092,0.649656196,0.537456133
-0.131389806,0.001401112,-0.275088596
-0.026061961,0.358657429,0.117053615
0.018367173,0.760455182,0.060181117
-0.127705023,0.162664173,0.133782242
-0.095871616,0.262562134,0.208641043
0.023191853,0.67723778,-0.370096395
0.036322481,0.096198297,-0.304712321
0.045284454,0.327407097,0.009144745
0.169658291,0.462621367,0.022961912
0.146077463,0.376816931,-0.356134533
-0.076235651,0.560148672,0.51493302
0.012911071,0.609476064,-0.437158672
-0.022883818,0.765324699,-0.067745996
0.148793837,0.673259905,-0.214709092
0.135455783,0.351519088,-0.097310124
-0.010728471,0.465668544,0.443609034
-0.03881094,0.428731391,0.564544316
0.049905715,0.762434373,-0.143619823
-0.209065746,0.548306749,-0.142295355
0.06505652,0.313271197,-0.100635511
-0.080927775,0.725966482,0.072054411
-0.181184276,0.625095519,-0.158615366
-0.265800502,0.734729194,0.289778541
0.041468932,0.230834488,-0.321653798
0.090138142,0.569516887,0.45627399
0.008768241,0.473264793,-0.470723592
-0.171357018,0.413846832,-0.104949865
0.136635975,0.629692624,-0.338672129
0.131823662,0.296040051,-0.278371574
-0.143148169,0.727696108,0.404324072
0.144051339,0.404112305,0.732804919
0.146408283,0.517547511,0.293099317
-0.187951745,0.489636295,-0.224014391
0.101093961,0.111638018,0.108305575
-0.123762676,0.110247212,0.183679713
-0.0176515,0.74536455,0.271724328
0.185557021,0.597841331,-0.064983806
-0.269341079,0.651097411,0.170011992
-0.071277263,-0.000210649,-0.316673263
-0.168987498,0.647155029,0.334554625
0.07936321,0.753179448,0.37980804
-0.091842948,0.564534011,0.444994146
-0.053971814,0.40285774,-0.419345955
0.153754967,0.464959988,0.165675875
0.069119161,0.688970955,0.497411089
-0.017410433,0.502778582,0.62326745
-0.099111102,0.27300181,0.102598668
-0.166269971,0.581968958,-0.285622156
-0.103766145,0.0180794,0.098626662
-0.138252295,0.375544025,-0.153632455
0.124545657,0.364847955,-0.212444914
-0.13678708,0.044410925,0.202950764
-0.110026729,0.475309239,0.522593337
-0.151614383,0.46526335,0.176326147
-0.144787387,0.335532203,-0.325386719
-0.089205681,0.74039198,-0.131274194
-0.126788124,0.581849905,0.230338817
-0.09998395,0.712290726,0.008105963
-0.045195041,0.498252462,0.320266485
2.97e-7,0.060988465,0.486445996
0.236298135,0.588918414,0.158489465
-0.109937684,0.632716955,-0.370389487
0.105918064,0.715729437,-0.023202254
0.104060092,0.179340155,0.115702842
0.081766493,0.000416652,0.167396348
0.113949968,0.721303003,-0.101894654
0.10512055,0.144004405,0.198246029
0.053375413,0.028420616,-0.379374236
-0.18618088,0.570768064,-0.048591693
-0.06096078,0.138832644,0.124282364
0.063432288,0.747069025,-0.269304451
0.124790628,0.573817547,-0.402755839
0.208918048,0.5338343,-0.170283285
0.031190902,0.755385287,-0.010906021
-0.094143213,0.384172768,0.22930517
0.064521252,0.090240148,0.187833827
-0.071104535,0.323626177,0.210510333
-0.119429982,0.63101821,0.396193271
-0.054758551,0.314042737,-0.100945721
-0.162096399,0.456736474,-0.33666541
-0.119736768,0.5026458,0.237766791
0.114448154,0.689000719,0.089799637
-0.167155971,0.758740368,0.353007184
0.03291631,0.46727227,0.491898202
-0.113868818,0.701658793,0.19292318
-0.154029701,0.6761663,-0.117003241
-0.030551584,0.304302482,0.588434236
-0.2276419,0.658252904,0.291681018
-0.221339203,0.613506549,0.245349311
0.110229117,0.212587966,-0.293743769
0.169348064,0.577494295,0.079108178
0.135673279,0.314662003,-0.344581056
-0.136966795,0.020463819,-0.335954584
-0.045488203,0.034857248,-0.369163461
-0.031301134,0.128450207,-0.32327017
0.132333045,0.657854523,0.185293745
-0.113619725,0.214038299,-0.299521067
-0.120427018,0.313038819,-0.244341969
-0.117921275,0.274425803,-0.358453697
-0.11853827,0.601290313,0.322246794
0.115335395,0.149263151,-0.325838828
0.027450933,0.400315351,0.234067127
-0.035205483,0.765446058,0.108442828
-0.156584665,0.437394473,-0.23918509
-0.122911033,0.192691938,0.191370946
0.100133675,0.375998475,0.064432975
0.132418911,0.344545563,0.221540682
0.068443111,0.744908948,0.100280517
0.152018459,0.419811862,-0.223130644
-0.069692663,0.678543873,0.499729099
-0.106462362,0.067330113,-0.36685918
0.073686974,0.003735157,0.105656045
-0.03198956,0.237221916,0.596922162
-0.055103222,0.451602476,0.504405224
0.028323658,0.386438134,-0.422878567
0.085599184,0.677305271,-0.339779031
0.035560791,0.504130473,0.304561199
-0.202065882,0.486426538,-0.137646758
0.117884647,0.40250858,-0.410738976
0.068653375,0.578996155,-0.427622114
0.12550376,0.676777566,0.029347122
0.100015076,0.594210346,0.247750848
-0.106813566,0.136313173,-0.306738393
0.173027135,0.545105026,-0.285012008
0.068210279,0.474791805,0.249757531
-0.285559154,0.710704187,0.195704793
0.161873174,0.417436631,-0.313596323
0.037215572,0.150112523,-0.339986186
-0.165754859,0.52090378,0.130879271
0.113211405,0.642448023,0.378707985
-0.188603045,0.494770258,0.214348508
-0.046012258,0.183711765,-0.347082223
0.092783427,-0.000211802,-0.316986896
0.03292672,0.2946046,0.641505937
0.131550081,0.255761477,0.139370655
-0.045046696,0.010519761,0.200573192
-0.056089045,0.059354975,0.124577726
