birth,death,dim
0.0,0.020545603691485854,0
0.0,0.02097484764283997,0
0.0,0.021031784624125423,0
0.0,0.021394143243551905,0
0.0,0.021464187142376637,0
0.0,0.021507080938497302,0
0.0,0.02152852465203383,0
0.0,0.021567270307967068,0
0.0,0.021804247373943566,0
0.0,0.021805325191510037,0
0.0,0.02190795027553723,0
0.0,0.021908682543729407,0
0.0,0.02200391216283769,0
0.0,0.022074310435202932,0
0.0,0.022133425295848094,0
0.0,0.022187889839576626,0
0.0,0.022263597102713372,0
0.0,0.022284035348671044,0
0.0,0.02237575594001611,0
0.0,0.022386644569255005,0
0.0,0.02246206756091987,0
0.0,0.022465282317786862,0
0.0,0.022507512920655344,0
0.0,0.022552006580117672,0
0.0,0.02259880339369531,0
0.0,0.022667540385146186,0
0.0,0.022690439458658736,0
0.0,0.02275651204715361,0
0.0,0.02282934123992233,0
0.0,0.022848855404735774,0
0.0,0.022852505380072403,0
0.0,0.02289864085702658,0
0.0,0.022935466790343393,0
0.0,0.02299583935540841,0
0.0,0.023036633184514498,0
0.0,0.02304311655865741,0
0.0,0.02305092656660981,0
0.0,0.02317047620936922,0
0.0,0.023199934221785547,0
0.0,0.02320034571510899,0
0.0,0.02321990802477102,0
0.0,0.023258895175954083,0
0.0,0.023267197281486372,0
0.0,0.02327159407632799,0
0.0,0.02329021376700764,0
0.0,0.023314422346281182,0
0.0,0.023340761235657478,0
0.0,0.0234472184707819,0
0.0,0.02349448615982142,0
0.0,0.02354261376080769,0
0.0,0.0236201197769691,0
0.0,0.023637219688676707,0
0.0,0.023668384360451555,0
0.0,0.023697793235015585,0
0.0,0.023710876502353807,0
0.0,0.02373429972601689,0
0.0,0.023751453299952048,0
0.0,0.023817521272796276,0
0.0,0.023914531058651853,0
0.0,0.02393258754653234,0
0.0,0.024047035375290328,0
0.0,0.02405745353095737,0
0.0,0.02406776939261925,0
0.0,0.024117223710752804,0
0.0,0.02412017251741508,0
0.0,0.02414635508896839,0
0.0,0.024155556781465932,0
0.0,0.024202373351267074,0
0.0,0.02424400665246682,0
0.0,0.024291146486135527,0
0.0,0.02432715383270761,0
0.0,0.02433358153264041,0
0.0,0.024394028841758394,0
0.0,0.024424887776143184,0
0.0,0.024443453838758608,0
0.0,0.02447896613121724,0
0.0,0.02449982605908282,0
0.0,0.02450864123816223,0
0.0,0.02456712286381424,0
0.0,0.02457260115345021,0
0.0,0.02459218588940581,0
0.0,0.024602102076919954,0
0.0,0.024607473417818063,0
0.0,0.024609781003340304,0
0.0,0.02462249421370179,0
0.0,0.02466723058821198,0
0.0,0.024681694689662685,0
0.0,0.02468449701538603,0
0.0,0.02470015145671114,0
0.0,0.024744455381343382,0
0.0,0.02477530215307701,0
0.0,0.02479105711879283,0
0.0,0.02486595491376596,0
0.0,0.02487321846863307,0
0.0,0.02487409536423708,0
0.0,0.02492885126462438,0
0.0,0.02494354471367043,0
0.0,0.024991360595205014,0
0.0,0.025013285669469407,0
0.0,0.025055845080016046,0
0.0,0.025084082950802757,0
0.0,0.02509313861756001,0
0.0,0.025109583082237635,0
0.0,0.025139998543424573,0
0.0,0.02515198157395878,0
0.0,0.025163980427694913,0
0.0,0.025171532357623195,0
0.0,0.025184331685340035,0
0.0,0.02520032281795238,0
0.0,0.025222266127170587,0
0.0,0.025258649847987136,0
0.0,0.0252822996433373,0
0.0,0.02530543681904924,0
0.0,0.0253673733557435,0
0.0,0.02537424150177252,0
0.0,0.0253770143300818,0
0.0,0.02538855378037625,0
0.0,0.025404719805401266,0
0.0,0.0254218798681381,0
0.0,0.02542264464262501,0
0.0,0.025432938290052328,0
0.0,0.02546423214883639,0
0.0,0.025478153887155422,0
0.0,0.02547815471236904,0
0.0,0.025507669227793676,0
0.0,0.025518869097333273,0
0.0,0.02552344839682477,0
0.0,0.025533745752022136,0
0.0,0.025538432611001506,0
0.0,0.025556661987431145,0
0.0,0.02555698172292541,0
0.0,0.025558471703846022,0
0.0,0.02560131736778228,0
0.0,0.025612043032099577,0
0.0,0.02564545515532518,0
0.0,0.025650808051312854,0
0.0,0.025657085771479887,0
0.0,0.025677993625297588,0
0.0,0.02567805972530955,0
0.0,0.025687633342124757,0
0.0,0.025710183083572015,0
0.0,0.025711087860423584,0
0.0,0.025711715464215135,0
0.0,0.025747869694256485,0
0.0,0.025753694092770223,0
0.0,0.025789274519097554,0
0.0,0.02581558714918591,0
0.0,0.025823018549601097,0
0.0,0.02587251734405885,0
0.0,0.02588088157026953,0
0.0,0.025912019711991925,0
0.0,0.025965554196006168,0
0.0,0.025981790508792756,0
0.0,0.02601467576935389,0
0.0,0.02602112186916744,0
0.0,0.02604726605914698,0
0.0,0.026050902058935278,0
0.0,0.026070552444329105,0
0.0,0.026109515092756257,0
0.0,0.026167492155961584,0
0.0,0.026199422026197218,0
0.0,0.026200776727183666,0
0.0,0.026227169483287228,0
0.0,0.0262274782912987,0
0.0,0.026233835085082008,0
0.0,0.026348860388888787,0
0.0,0.02635987937307691,0
0.0,0.02637399871404837,0
0.0,0.02639391596144699,0
0.0,0.02644692141281614,0
0.0,0.026458842525762118,0
0.0,0.026461109908155308,0
0.0,0.02649787852951675,0
0.0,0.026501580039010705,0
0.0,0.02650810397700433,0
0.0,0.02653627927598165,0
0.0,0.026547510071355074,0
0.0,0.026587655328616074,0
0.0,0.026592967085620034,0
0.0,0.026668405738896696,0
0.0,0.026670877098555878,0
0.0,0.026746713202886796,0
0.0,0.02674889892943974,0
0.0,0.02674919358036409,0
0.0,0.026808896433308985,0
0.0,0.026845595260434774,0
0.0,0.02685405892368682,0
0.0,0.02688499445446344,0
0.0,0.0269211700354324,0
0.0,0.02692778247582593,0
0.0,0.026928805500881222,0
0.0,0.026970342757369137,0
0.0,0.026994034043597008,0
0.0,0.027006897735671293,0
0.0,0.027028930703624367,0
0.0,0.027074119109937025,0
0.0,0.027100067888585398,0
0.0,0.02712840775530471,0
0.0,0.027134327741078327,0
0.0,0.027141006788153187,0
0.0,0.02715928290772657,0
0.0,0.027258644312520387,0
0.0,0.027317692852081337,0
0.0,0.02734725400049632,0
0.0,0.027386713815132562,0
0.0,0.02744111292020058,0
0.0,0.027464476940177247,0
0.0,0.027473771167585925,0
0.0,0.027477278856491084,0
0.0,0.027497248443237917,0
0.0,0.027505736152871607,0
0.0,0.027514852307523874,0
0.0,0.027580547198533777,0
0.0,0.02759782772511444,0
0.0,0.027601750286024768,0
0.0,0.027612171571320298,0
0.0,0.02762959433404955,0
0.0,0.027664922022498376,0
0.0,0.027670127110945252,0
0.0,0.027715774381790646,0
0.0,0.027720806994549173,0
0.0,0.027740193588540327,0
0.0,0.027744592210854808,0
0.0,0.02774997712552033,0
0.0,0.027751483036677106,0
0.0,0.027798970933060184,0
0.0,0.027802287799801997,0
0.0,0.027838423974098112,0
0.0,0.027857299903991675,0
0.0,0.027885790837717098,0
0.0,0.02789860849588119,0
0.0,0.02792445417645159,0
0.0,0.027944143974179072,0
0.0,0.0279469826523638,0
0.0,0.027968140953925042,0
0.0,0.0280530049969445,0
0.0,0.028094901634093353,0
0.0,0.028111294947732405,0
0.0,0.028132021647897364,0
0.0,0.028165768909477792,0
0.0,0.02817952923596672,0
0.0,0.02824492302461173,0
0.0,0.028291831745906642,0
