birth,death,dim
0.0,0.02531821686478397,0
0.0,0.025399581668594986,0
0.0,0.025416636833448046,0
0.0,0.02560861344125187,0
0.0,0.025664872657818805,0
0.0,0.025665960685696175,0
0.0,0.02600038882492434,0
0.0,0.026006143107063878,0
0.0,0.026043024894272033,0
0.0,0.0260739172467489,0
0.0,0.02610600320235685,0
0.0,0.026127761061400866,0
0.0,0.026214528881900186,0
0.0,0.026351635507373454,0
0.0,0.026406489800971725,0
0.0,0.026434610643019614,0
0.0,0.026604688903756467,0
0.0,0.026691337793179736,0
0.0,0.0268061762865004,0
0.0,0.02688596879780229,0
0.0,0.026905652148998725,0
0.0,0.027301875990396664,0
0.0,0.027351875177765484,0
0.0,0.027576880953485247,0
0.0,0.027595087739101302,0
0.0,0.02769971521338877,0
0.0,0.02773375267832177,0
0.0,0.02774608538942974,0
0.0,0.027789103673997947,0
0.0,0.027836823317101685,0
0.0,0.0279944932859175,0
0.0,0.028085747728382696,0
0.0,0.028090087002627995,0
0.0,0.028115227103506744,0
0.0,0.028145508666746782,0
0.0,0.028210100768831285,0
0.0,0.028321631331482567,0
0.0,0.028418421528428484,0
0.0,0.028522875036802568,0
0.0,0.028685420641414966,0
0.0,0.028773360408341567,0
0.0,0.028827641556281647,0
0.0,0.02902700137187143,0
0.0,0.02904198179488514,0
0.0,0.029095351998017136,0
0.0,0.0292042915699725,0
0.0,0.02926633771587414,0
0.0,0.029360195272622378,0
0.0,0.029501465336688352,0
0.0,0.029611341360428707,0
0.0,0.029680155047009205,0
0.0,0.02976361996244447,0
0.0,0.029825299399946225,0
0.0,0.02984670947102468,0
0.0,0.02987689889746968,0
0.0,0.03001912006021426,0
0.0,0.03002794281988374,0
0.0,0.030033822820049186,0
0.0,0.03003814249172711,0
0.0,0.030046275587774292,0
0.0,0.030047821902204376,0
0.0,0.030061195592314932,0
0.0,0.03006317340402807,0
0.0,0.030109485662106136,0
0.0,0.030145605384911654,0
0.0,0.03018249396805758,0
0.0,0.030636125082729077,0
0.0,0.030655948023983266,0
0.0,0.03069218474012432,0
0.0,0.030708499984450834,0
0.0,0.03072486658776268,0
0.0,0.03073719003360739,0
0.0,0.03089293109113123,0
0.0,0.03090600502995636,0
0.0,0.030944313164790495,0
0.0,0.0309766800544726,0
0.0,0.031009363039461148,0
0.0,0.0310144986730697,0
0.0,0.03120258682282216,0
0.0,0.03125140887808958,0
0.0,0.03126444193383143,0
0.0,0.031295525371013225,0
0.0,0.03131267755703229,0
0.0,0.031360287696706506,0
0.0,0.0314158794183994,0
0.0,0.0314339511225971,0
0.0,0.03147096018463148,0
0.0,0.03148394216416362,0
0.0,0.03153941832432356,0
0.0,0.03162586729268256,0
0.0,0.03164269817078153,0
0.0,0.03165734205635916,0
0.0,0.031733929335402936,0
0.0,0.031738178889407005,0
0.0,0.031922953517173516,0
0.0,0.031928729239317416,0
0.0,0.03193715897372402,0
0.0,0.031985254075583607,0
0.0,0.03201035148410959,0
0.0,0.03201467333089465,0
0.0,0.03204945923063933,0
0.0,0.032100947181997325,0
0.0,0.032135614900921206,0
0.0,0.03219451261328953,0
0.0,0.03225651646081134,0
0.0,0.03237484959765138,0
0.0,0.03243547714422629,0
0.0,0.03244291054945457,0
0.0,0.03246959308939561,0
0.0,0.03255404004393472,0
0.0,0.032560827380999906,0
0.0,0.0325871307534707,0
0.0,0.0325972253473625,0
0.0,0.03261127825716816,0
0.0,0.03261265268936214,0
0.0,0.032640081198585254,0
0.0,0.03264404614465847,0
0.0,0.03265678367596074,0
0.0,0.03270643873222685,0
0.0,0.03271100588954983,0
0.0,0.032787496172049437,0
0.0,0.03280015545800814,0
0.0,0.03280044618020712,0
0.0,0.03280343895200403,0
0.0,0.03287086295385953,0
0.0,0.03287181310677529,0
0.0,0.03287861284874347,0
0.0,0.032901764926349095,0
0.0,0.03293888463550104,0
0.0,0.032966166617664994,0
0.0,0.033055562331796406,0
0.0,0.03307987736745958,0
0.0,0.03315435322541813,0
0.0,0.033179937718513124,0
0.0,0.03318374040108168,0
0.0,0.03319226952345096,0
0.0,0.03319321297495371,0
0.0,0.03320618611851178,0
0.0,0.03334024703658177,0
0.0,0.033364947533694005,0
0.0,0.03347151833616842,0
0.0,0.03350186159499461,0
0.0,0.03350730836317902,0
0.0,0.03354545389266332,0
0.0,0.033617709901791276,0
0.0,0.03364157486902202,0
0.0,0.03365237490300083,0
0.0,0.03368974286328908,0
0.0,0.03369203118368937,0
0.0,0.03369570728390908,0
0.0,0.033807076979407116,0
0.0,0.03385241073195845,0
0.0,0.03386107658538828,0
0.0,0.03386274331927046,0
0.0,0.03389850855254651,0
0.0,0.03391781273003,0
0.0,0.033918175306182435,0
0.0,0.033948229306800214,0
0.0,0.03396536337972994,0
0.0,0.03397602215246865,0
0.0,0.03398018404818684,0
0.0,0.03399724581603415,0
0.0,0.034042829566434736,0
0.0,0.034086551530385034,0
0.0,0.03413657346229656,0
0.0,0.034185525337868984,0
0.0,0.03424237414981334,0
0.0,0.03424503210520959,0
0.0,0.03427294361537689,0
0.0,0.034290711082549705,0
0.0,0.03434772027693247,0
0.0,0.03435123235587503,0
0.0,0.034394928465232386,0
0.0,0.034471336742942574,0
0.0,0.03449904242915479,0
0.0,0.034509091734839306,0
0.0,0.034514115027427864,0
0.0,0.0345212860822665,0
0.0,0.03454050731492654,0
0.0,0.03456043559817783,0
0.0,0.03472497010048447,0
0.0,0.03474789859293702,0
0.0,0.03475555152477932,0
0.0,0.03481189485312997,0
0.0,0.03487062800208268,0
0.0,0.03488854235242929,0
0.0,0.03491209214375345,0
0.0,0.03491970135323269,0
0.0,0.03493914960753605,0
0.0,0.03501274735810978,0
0.0,0.03505493011718455,0
0.0,0.035078284378595045,0
0.0,0.03508412780864979,0
0.0,0.03512446878566246,0
0.0,0.03519751360852621,0
0.0,0.03523815046317705,0
0.0,0.035260119819511195,0
0.0,0.03529597484930591,0
0.0,0.03530184763690391,0
0.0,0.035310933015506,0
0.0,0.035363060962341174,0
0.0,0.035389006015036265,0
0.0,0.03542402874849835,0
0.0,0.03544450337877485,0
0.0,0.035495178486120896,0
0.0,0.035499814464855374,0
0.0,0.035545117975640854,0
0.0,0.03557217816813513,0
0.0,0.0356073267253529,0
0.0,0.035625922658099364,0
0.0,0.03572268510024097,0
0.0,0.035846032731340405,0
0.0,0.03585947898382188,0
0.0,0.035860379812923206,0
0.0,0.03592218541999041,0
0.0,0.035985975560281866,0
0.0,0.0360068101728681,0
0.0,0.03601176685081435,0
0.0,0.03603503332481423,0
0.0,0.036067541344047736,0
0.0,0.03609985744565462,0
0.0,0.036173677015941194,0
0.0,0.036212512514811966,0
0.0,0.03621308316812492,0
0.0,0.03626217667327348,0
0.0,0.03628912755656343,0
0.0,0.03628958551195436,0
0.0,0.03629487309506116,0
0.0,0.03629828622276173,0
0.0,0.03631709690846487,0
0.0,0.0363230126757692,0
0.0,0.03636482668086879,0
0.0,0.036386727225999435,0
0.0,0.03642211340384,0
0.0,0.03642225593049454,0
0.0,0.0364320332387952,0
0.0,0.036525046111972555,0
0.0,0.03655578453309822,0
0.0,0.036822638524852486,0
0.0,0.036938220861715734,0
0.0,0.036945120785007404,0
0.0,0.03695364782658631,0
0.0,0.03697364146752584,0
0.0,0.03698614009258068,0
0.0,0.03706590398855005,0
0.0,0.037121146457239775,0
0.0,0.037139198894831124,0
0.0,0.037177833857164805,0
0.0,0.03722292785787113,0
0.0,0.037273392371278274,0
0.0,0.03731912384249991,0
0.0,0.03736608432288145,0
0.0,0.03736733549967564,0
0.0,0.03736778581388637,0
0.0,0.03743168795076516,0
0.0,0.037433643945550654,0
0.0,0.03749313175297728,0
0.0,0.03760603006467863,0
0.0,0.037619808173520584,0
0.0,0.037710206943609555,0
0.0,0.03771364200649386,0
0.0,0.03781231026736408,0
0.0,0.037943168913347175,0
0.0,0.03796883665249489,0
0.0,0.038004523156679036,0
0.0,0.03806424860448208,0
0.0,0.03807990243795724,0
0.0,0.038117903814948444,0
0.0,0.0381245148863857,0
0.0,0.038172611307130254,0
0.0,0.038209190090820834,0
0.0,0.03821295803163275,0
0.0,0.038258938015522485,0
0.0,0.038309897525191684,0
0.0,0.03832535430482918,0
0.0,0.0383740600863982,0
0.0,0.038378958355053644,0
0.0,0.03838529217923186,0
0.0,0.038497589954466754,0
0.0,0.03855404800187767,0
0.0,0.03862111106373931,0
0.0,0.03865891875719219,0
0.0,0.038678133713598996,0
0.0,0.03885541004894907,0
0.0,0.03891211831547421,0
0.0,0.039019117445229984,0
0.0,0.039031268255992506,0
0.0,0.039112959666055075,0
