birth,death,dim
0.0,0.027000935326195772,0
0.0,0.027072926234605207,0
0.0,0.027107305208417833,0
0.0,0.027181867403702393,0
0.0,0.027184718136264132,0
0.0,0.027365787900848967,0
0.0,0.027399109293571772,0
0.0,0.028023594397719537,0
0.0,0.028251171711661752,0
0.0,0.028309522542344288,0
0.0,0.02848421241800014,0
0.0,0.028512725888142847,0
0.0,0.028608636849564092,0
0.0,0.02864566518700984,0
0.0,0.02881663486572028,0
0.0,0.02882610356994518,0
0.0,0.028858439426538377,0
0.0,0.02892809015222162,0
0.0,0.02904892492645178,0
0.0,0.029060367626449448,0
0.0,0.029129436468155172,0
0.0,0.029166261930056104,0
0.0,0.029169791546909903,0
0.0,0.029207606439370187,0
0.0,0.02922180937248459,0
0.0,0.02932100464845681,0
0.0,0.02935859550159199,0
0.0,0.02950753226124711,0
0.0,0.029539118767844937,0
0.0,0.029584625012494967,0
0.0,0.029623327300885415,0
0.0,0.029684350912338786,0
0.0,0.029687022419488902,0
0.0,0.02970475997624459,0
0.0,0.02970544260441345,0
0.0,0.029740715358425665,0
0.0,0.02981655982099466,0
0.0,0.029835791000125525,0
0.0,0.029907002173010705,0
0.0,0.02994191396172858,0
0.0,0.03002089779695681,0
0.0,0.0300352066999151,0
0.0,0.030093846021418902,0
0.0,0.030132656410785,0
0.0,0.030140141138842506,0
0.0,0.030229488583477425,0
0.0,0.030307314086609118,0
0.0,0.030374274861328567,0
0.0,0.030395204061374404,0
0.0,0.03043045131841026,0
0.0,0.030439008092785363,0
0.0,0.030466266327464298,0
0.0,0.030514268265778927,0
0.0,0.030572305433050007,0
0.0,0.030581284526756406,0
0.0,0.030668371210472112,0
0.0,0.03068436956613538,0
0.0,0.03069034492058082,0
0.0,0.030698609333647472,0
0.0,0.03072435185333624,0
0.0,0.030761278803908228,0
0.0,0.03093610363204858,0
0.0,0.03095071082753069,0
0.0,0.030956037157970993,0
0.0,0.031008269304720747,0
0.0,0.031017908862678214,0
0.0,0.031054841870870552,0
0.0,0.031063637556163766,0
0.0,0.03111294912938164,0
0.0,0.03112025245269116,0
0.0,0.031149087514383042,0
0.0,0.031252536769048496,0
0.0,0.03127261274094311,0
0.0,0.031278704765860026,0
0.0,0.03131828878442711,0
0.0,0.031340978877694034,0
0.0,0.03137253566768851,0
0.0,0.031388990811968824,0
0.0,0.03151348980051183,0
0.0,0.03151613043803737,0
0.0,0.031549241635733034,0
0.0,0.031573706960244474,0
0.0,0.03174783577576092,0
0.0,0.0319104182141216,0
0.0,0.03191545060273816,0
0.0,0.0319242634014256,0
0.0,0.031965490719054676,0
0.0,0.03201875371644346,0
0.0,0.03206611514575843,0
0.0,0.03217648610697537,0
0.0,0.0321854262506611,0
0.0,0.032192820735247006,0
0.0,0.03227076414212386,0
0.0,0.032335212904071285,0
0.0,0.032422075139043965,0
0.0,0.03242345010996354,0
0.0,0.03243240331023526,0
0.0,0.03245136788079812,0
0.0,0.03248035453599602,0
0.0,0.032487487933056884,0
0.0,0.03249726693341113,0
0.0,0.03251075642771017,0
0.0,0.03254327085721071,0
0.0,0.03259782331069498,0
0.0,0.03268486718997086,0
0.0,0.032689951918579,0
0.0,0.03273557122881551,0
0.0,0.03273959439717767,0
0.0,0.03287138994551649,0
0.0,0.032875300016341556,0
0.0,0.032906973477813906,0
0.0,0.032910719415051345,0
0.0,0.032985133950019715,0
0.0,0.033104329449851345,0
0.0,0.03314172570769011,0
0.0,0.033161187041498626,0
0.0,0.03316392741043611,0
0.0,0.0332023028613908,0
0.0,0.033207599557228185,0
0.0,0.033345988307913,0
0.0,0.033353117994563586,0
0.0,0.03338340480516803,0
0.0,0.0334025181149711,0
0.0,0.03343004796150062,0
0.0,0.0334541936235597,0
0.0,0.033496978440370695,0
0.0,0.0335369218263044,0
0.0,0.03354525707040531,0
0.0,0.03355412881317717,0
0.0,0.03363758658079354,0
0.0,0.03374102168954523,0
0.0,0.03377298715094944,0
0.0,0.03380730830888995,0
0.0,0.03386639048386311,0
0.0,0.033915252993699276,0
0.0,0.03392251276193321,0
0.0,0.03393103233133373,0
0.0,0.03395211551552588,0
0.0,0.03398245861024411,0
0.0,0.0339953990854916,0
0.0,0.03402967574196531,0
0.0,0.03403781005838561,0
0.0,0.03407596212617506,0
0.0,0.03412321874715599,0
0.0,0.034198783837345675,0
0.0,0.03427651220315951,0
0.0,0.03431774396322814,0
0.0,0.03431891867719468,0
0.0,0.03439700944182579,0
0.0,0.034429028979485736,0
0.0,0.03446642484464201,0
0.0,0.034491347240906856,0
0.0,0.034569077655608536,0
0.0,0.03457209858325083,0
0.0,0.034586144942254544,0
0.0,0.03458947949946716,0
0.0,0.03459091333416944,0
0.0,0.034594501213784636,0
0.0,0.034684644774723654,0
0.0,0.034729176004260565,0
0.0,0.034738965746689436,0
0.0,0.03476403353259889,0
0.0,0.034784394031824435,0
0.0,0.03486412130700703,0
0.0,0.034934151162784886,0
0.0,0.03493555878694908,0
0.0,0.034947977911851794,0
0.0,0.034997558144110055,0
0.0,0.03501980235756389,0
0.0,0.03502163756891897,0
0.0,0.03506688792000992,0
0.0,0.03508025904183621,0
0.0,0.035367155920175475,0
0.0,0.035467367031719266,0
0.0,0.035656637651611256,0
0.0,0.0356853703692578,0
0.0,0.03569692159357929,0
0.0,0.03569729709180066,0
0.0,0.035727133265006324,0
0.0,0.03578418464871169,0
0.0,0.03592838335349162,0
0.0,0.03596544444248185,0
0.0,0.03603064565271322,0
0.0,0.03603794324041247,0
0.0,0.03607361142039208,0
0.0,0.036186096101505145,0
0.0,0.03619912485001779,0
0.0,0.03620660187938969,0
0.0,0.03623748693944486,0
0.0,0.036256536626404164,0
0.0,0.036270012814654244,0
0.0,0.03630580658171313,0
0.0,0.036331359079566285,0
0.0,0.03635069892349704,0
0.0,0.03639571175484141,0
0.0,0.036410757953020116,0
0.0,0.036465940035467624,0
0.0,0.0364998539174562,0
0.0,0.03651482288850094,0
0.0,0.03652224754474684,0
0.0,0.036527188913083236,0
0.0,0.03654371246258924,0
0.0,0.036570440871130386,0
0.0,0.03659403494730313,0
0.0,0.036602065972001406,0
0.0,0.03668505126861136,0
0.0,0.03670558480649516,0
0.0,0.036785059345185084,0
0.0,0.03688298862759416,0
0.0,0.0369611354821564,0
0.0,0.036963415894927625,0
0.0,0.03699084449817289,0
0.0,0.03701300311283862,0
0.0,0.03702951565932091,0
0.0,0.03707415194727608,0
0.0,0.03710180328303483,0
0.0,0.03710183542584259,0
0.0,0.03712741758759156,0
0.0,0.03713186281147416,0
0.0,0.037165974476530146,0
0.0,0.03716791957131137,0
0.0,0.03720728424956092,0
0.0,0.03720860856655566,0
0.0,0.037209488442422674,0
0.0,0.03723067358435356,0
0.0,0.0372671443434935,0
0.0,0.03732665241749405,0
0.0,0.03732921904601568,0
0.0,0.03743811366176974,0
0.0,0.03744694353511504,0
0.0,0.03750669952574218,0
0.0,0.037528696250654574,0
0.0,0.03754568485862577,0
0.0,0.03781430825537444,0
0.0,0.03792402098120248,0
0.0,0.03794975368452835,0
0.0,0.037982738886534265,0
0.0,0.03801956251533448,0
0.0,0.03804372806128367,0
0.0,0.03810250498665003,0
0.0,0.03814213250825474,0
0.0,0.03816089806446226,0
0.0,0.03818634215871379,0
0.0,0.03819953146975346,0
0.0,0.038221605790116894,0
0.0,0.03823786402014937,0
0.0,0.03827194511901613,0
0.0,0.03829112818172003,0
0.0,0.03839894568343366,0
0.0,0.03840248150319544,0
0.0,0.038438210580711764,0
0.0,0.03850086734315137,0
0.0,0.03852273290734444,0
0.0,0.03857819037949141,0
0.0,0.038593366446888544,0
0.0,0.03863722381893045,0
0.0,0.038661565535717514,0
0.0,0.038733465172463094,0
0.0,0.03885616068692264,0
0.0,0.03896371801367621,0
0.0,0.03909018385986336,0
0.0,0.039096550679377076,0
0.0,0.039119782338062375,0
0.0,0.039136228213657184,0
0.0,0.03914379816231939,0
0.0,0.03919722629023958,0
0.0,0.03926042561888421,0
0.0,0.039262654956351555,0
0.0,0.03929216693825282,0
0.0,0.03934949118657766,0
0.0,0.03938607313164027,0
0.0,0.0393969173817157,0
0.0,0.03939989502076177,0
0.0,0.039403625556249794,0
0.0,0.03953582831976776,0
0.0,0.03962728665132852,0
0.0,0.03968484279975556,0
0.0,0.03969297799145381,0
0.0,0.03971161234542766,0
0.0,0.03979223761793188,0
0.0,0.0398022471459475,0
0.0,0.03984540345686661,0
0.0,0.039865047388153385,0
0.0,0.03999988622541844,0
0.0,0.04001975461152152,0
0.0,0.04002159544602979,0
0.0,0.04003947541124957,0
0.0,0.04010201956157714,0
0.0,0.040104733500767036,0
0.0,0.040141337304502825,0
0.0,0.040152558805482554,0
0.0,0.04019865565356638,0
0.0,0.04020278965522378,0
0.0,0.04023843427185174,0
0.0,0.04023861147617225,0
0.0,0.040255118961486445,0
0.0,0.0402651542522342,0
0.0,0.04040596887931069,0
0.0,0.04041308724325667,0
0.0,0.04050810296859386,0
0.0,0.040912833411424945,0
0.0,0.04098044848894115,0
0.0,0.04110991176604572,0
0.0,0.04115486993744876,0
0.0,0.041305410531743414,0
0.0,0.041335415334503654,0
0.0,0.04137704045195934,0
0.0,0.04138018432747003,0
0.0,0.0414289769839628,0
0.0,0.04145164460632335,0
0.0,0.04151637436603916,0
0.0,0.04156575319233034,0
0.0,0.04158612575005455,0
0.0,0.04164736537547307,0
0.0,0.04166560186667803,0
0.0,0.04172317850310066,0
0.0,0.04174695085594916,0
0.0,0.04181642661398147,0
0.0,0.0418323557499371,0
0.0,0.04190687733982,0
0.0,0.04198313066094887,0
0.0,0.04210585194774514,0
