birth,death,dim
0.0,0.025523626351788287,0
0.0,0.025724727499244388,0
0.0,0.025742878539860604,0
0.0,0.025759180625340133,0
0.0,0.02576823296897794,0
0.0,0.025934494564549132,0
0.0,0.026027496339722827,0
0.0,0.026097739339814578,0
0.0,0.02615607893587021,0
0.0,0.026166421640690916,0
0.0,0.026180439934037007,0
0.0,0.026187937347319855,0
0.0,0.02619978830752162,0
0.0,0.026317054555308753,0
0.0,0.0263317564846804,0
0.0,0.026389205752573325,0
0.0,0.026403725791970187,0
0.0,0.02654277807445734,0
0.0,0.02660575538088911,0
0.0,0.026779558143101047,0
0.0,0.026914283338890628,0
0.0,0.027082760494141864,0
0.0,0.027167097519527117,0
0.0,0.02720795389931129,0
0.0,0.027289091893613178,0
0.0,0.02730278259224302,0
0.0,0.027473466194949864,0
0.0,0.02749578360173279,0
0.0,0.0275656135966419,0
0.0,0.027570087739973336,0
0.0,0.027743154974166954,0
0.0,0.027749208677976506,0
0.0,0.0278729704797489,0
0.0,0.027904965260506117,0
0.0,0.02790808117279183,0
0.0,0.027920060165449342,0
0.0,0.027969888529191928,0
0.0,0.028011574342600046,0
0.0,0.028047561807677288,0
0.0,0.028146057703987645,0
0.0,0.02815697396752325,0
0.0,0.028246085233124402,0
0.0,0.02829606923264935,0
0.0,0.028303944425662038,0
0.0,0.028335802192863455,0
0.0,0.02837340033219645,0
0.0,0.028481100257077105,0
0.0,0.028513132291844042,0
0.0,0.02854991668691698,0
0.0,0.02862044287603131,0
0.0,0.028637872727871667,0
0.0,0.028791760458676895,0
0.0,0.0287965978534092,0
0.0,0.028864448573697986,0
0.0,0.029066939282311695,0
0.0,0.029246198629948848,0
0.0,0.029288984387260582,0
0.0,0.02930091363130221,0
0.0,0.02931313535229691,0
0.0,0.029340991364970575,0
0.0,0.029361824082079466,0
0.0,0.029385723175279474,0
0.0,0.029396879683272033,0
0.0,0.02943482507873489,0
0.0,0.029448697793145597,0
0.0,0.029482477363120055,0
0.0,0.029631302887206966,0
0.0,0.029651188691991202,0
0.0,0.029687700459417064,0
0.0,0.02971406010217875,0
0.0,0.029738857246548678,0
0.0,0.029746548132380268,0
0.0,0.02992568424358815,0
0.0,0.029972061887880208,0
0.0,0.029981384484991193,0
0.0,0.03008115035243546,0
0.0,0.030096814782884763,0
0.0,0.030241524107482144,0
0.0,0.03030569432203183,0
0.0,0.030308212639049748,0
0.0,0.030346647428178282,0
0.0,0.030373881443672285,0
0.0,0.03037938421734396,0
0.0,0.030389127372929144,0
0.0,0.030406670625216212,0
0.0,0.030427704659180634,0
0.0,0.030428661195849718,0
0.0,0.030528472069469362,0
0.0,0.030553696551690258,0
0.0,0.03056537871733225,0
0.0,0.030618373369259076,0
0.0,0.030662387570312085,0
0.0,0.03084947964775604,0
0.0,0.030868580191385844,0
0.0,0.030919624387902432,0
0.0,0.03094954632714475,0
0.0,0.030959139125036193,0
0.0,0.031011354078121934,0
0.0,0.03106101643053712,0
