birth,death,dim
0.0,0.030225930708793643,0
0.0,0.03028396849869519,0
0.0,0.030286716182638226,0
0.0,0.03036137608812417,0
0.0,0.03062638611295279,0
0.0,0.031131066916268057,0
0.0,0.03129460130127468,0
0.0,0.031309614139654524,0
0.0,0.031374357536084564,0
0.0,0.031613221658239904,0
0.0,0.03173049764899502,0
0.0,0.03180080882307317,0
0.0,0.03182409477679337,0
0.0,0.03183374064014464,0
0.0,0.03185152546911396,0
0.0,0.03198358741933948,0
0.0,0.032067363281297785,0
0.0,0.03206778644868542,0
0.0,0.03211591911923605,0
0.0,0.03212253544859232,0
0.0,0.0321970036181798,0
0.0,0.03231389353064431,0
0.0,0.032423599350155236,0
0.0,0.032463289463354944,0
0.0,0.03246866618826868,0
0.0,0.032509162334850954,0
0.0,0.03254390418447438,0
0.0,0.03262203489520223,0
0.0,0.032650764847809,0
0.0,0.032753773773158495,0
0.0,0.03279442803512243,0
0.0,0.03291487802231547,0
0.0,0.032990027197594946,0
0.0,0.03308816291562618,0
0.0,0.033125494921823755,0
0.0,0.03314770216661876,0
0.0,0.033216611431668444,0
0.0,0.03325926146626108,0
0.0,0.033259722602945185,0
0.0,0.033264458100379715,0
0.0,0.033350867561297494,0
0.0,0.033391491952133506,0
0.0,0.033418228770654916,0
0.0,0.033436776630978896,0
0.0,0.033441919445897535,0
0.0,0.03346420752236818,0
0.0,0.033470182540871495,0
0.0,0.0334815487138661,0
0.0,0.03348225606344082,0
0.0,0.033646261991746196,0
0.0,0.03365973112492144,0
0.0,0.03371607390384743,0
0.0,0.033743330884730104,0
0.0,0.03376144134541756,0
0.0,0.03379429960988031,0
0.0,0.03382802705629313,0
0.0,0.03383715059994422,0
0.0,0.03383834422421131,0
0.0,0.03400666620929506,0
0.0,0.03403826329356767,0
0.0,0.03411868643580339,0
0.0,0.03418976759013631,0
0.0,0.03429682470827603,0
0.0,0.03434040674269716,0
0.0,0.03444438823005516,0
0.0,0.03450752342944839,0
0.0,0.03454685795065128,0
0.0,0.0346034989362667,0
0.0,0.034801974604620985,0
0.0,0.034805219112137124,0
0.0,0.034898365995956276,0
0.0,0.03491134967587966,0
0.0,0.03494235895513489,0
0.0,0.03511966269341787,0
0.0,0.03518172072953328,0
0.0,0.0352388104039609,0
0.0,0.03526036118817612,0
0.0,0.03526056714254032,0
0.0,0.03527293050331052,0
0.0,0.035320603720246445,0
